country_id,product_id,sales,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
6,285,21555,0,0,0,0,0,0,0,0,0,0,0,0,1578,1509,1614,1589,1582,1560,1541,1585,1498,1019,189,192,201,219,205,176,208,212,226,189,204,210,213,175,198,185,178,201,196,195,181,195,194,212,196,173,193,191,159,152,159,153,178,172
6,790,29605,0,0,0,0,0,0,0,777,751,742,698,729,749,729,722,701,676,697,667,679,704,627,642,687,696,645,631,635,656,650,665,610,614,720,594,651,602,708,662,598,632,704,619,620,665,631,607,655,583,561,262,146,139,163,172,132
6,863,24423,0,0,3163,2532,2509,2442,2446,2318,1454,1226,1149,1089,283,266,295,320,277,293,302,287,271,160,51,43,59,27,33,45,45,26,39,40,32,36,47,40,47,40,40,42,44,55,34,47,35,42,28,52,28,46,44,35,35,30,34,20
7,7,24745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,1196,1190,1031,1096,1055,1010,967,983,683,693,637,713,647,660,684,666,673,705,647,670,685,715,640,671,664,655,376,379,398,357,362,368,352,354
7,88,46601,0,0,0,0,0,0,0,0,0,0,0,0,1681,1711,1689,1698,1673,1666,1610,1537,1637,1215,1269,1301,1219,1270,1271,1167,1118,1088,1021,1010,946,1015,1045,1038,1030,1003,1027,1020,945,1017,999,1001,964,943,1004,941,356,352,374,348,346,363,333,340
7,269,27410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,1151,1129,1127,1132,1098,1094,1085,1061,1036,1013,1002,1039,1069,1034,990,988,1064,1016,1048,993,1014,1045,1043,997,1017
7,323,47388,0,0,0,0,9513,9609,9736,9430,8409,324,326,19,5,2,1,3,1,1,0,1,0,0,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,482,33280,0,7385,6862,6365,1557,1632,1614,1073,1073,1003,946,675,648,209,253,222,200,202,198,200,134,47,54,63,51,46,52,42,30,29,27,35,28,25,22,27,26,22,28,28,30,17,24,22,8,9,8,4,2,5,2,4,2,3,6,1
7,728,31885,0,0,0,0,0,0,0,0,0,1511,1467,1512,1243,1138,1191,1025,1036,1091,1061,997,845,829,877,794,506,504,545,500,491,466,489,469,503,498,485,506,455,481,475,465,456,463,457,485,434,471,444,528,459,443,480,459,462,449,471,469
7,745,47898,0,0,0,0,0,0,0,0,2097,2069,2059,1958,1931,1927,1958,1902,1973,1914,1952,1336,1313,1327,1298,1256,1283,1368,1121,1183,1074,1109,1057,1017,1068,1090,1068,497,463,493,451,451,400,414,427,423,293,219,287,289,252,265,266,275,254,256,264,251
7,863,32127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8016,8006,8076,8029
7,939,30372,0,2634,2381,1999,1917,1913,1887,1480,1192,1085,1088,1126,764,787,751,784,729,786,717,742,755,664,629,675,707,690,669,632,14,9,9,9,7,5,5,11,8,12,10,3,3,5,5,7,10,1,2,3,5,4,5,5,7,11,9,5
7,1027,30009,0,0,0,1111,1098,1057,1048,1038,990,963,940,975,896,865,563,554,562,510,533,563,552,515,463,521,450,471,464,446,399,473,431,439,441,458,492,448,409,453,426,432,417,428,397,389,407,408,435,422,420,414,427,415,373,395,388,425
8,202,25578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,817,803,823,806,834,810,841,774,789,683,729,718,714,749,648,651,707,663,734,663,517,534,521,564,491,536,496,543,510,546,491,525,479,525,512,498,498,515,491
8,859,27641,0,0,0,0,0,0,1344,1256,1339,1247,1262,1242,1295,1210,1215,968,709,692,711,662,705,731,677,330,345,357,358,341,350,304,330,304,325,332,367,301,297,294,304,302,314,335,279,272,308,294,305,288,299,264,296,328,300,309,318,326
9,400,33486,0,0,0,0,0,987,990,1019,988,1007,965,1024,1020,1017,1038,979,987,975,1009,983,945,1017,915,931,932,962,893,887,912,908,836,827,845,858,852,793,282,237,242,211,237,196,200,209,217,209,197,187,209,192,233,197,199,175,170,186
9,862,32873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069,1898,1930,1944,1860,1966,1937,1975,1921,1995,1950,1906,1862,1880,1942,1986,1852
9,1204,41863,0,0,0,0,0,2530,2526,2516,2585,2516,2489,1454,1208,1322,1299,975,884,969,953,896,932,938,971,945,937,891,956,1015,981,974,995,909,866,887,855,852,157,163,160,68,80,72,71,66,84,79,81,70,91,85,79,92,71,96,79,93
9,1290,37427,0,0,0,0,0,0,0,0,0,0,0,1376,1361,1299,1341,991,1035,988,1014,1002,1048,1025,1025,1009,1027,1030,993,989,1000,997,1000,966,982,932,909,980,916,907,890,484,473,447,551,528,491,504,480,502,482,498,501,491,498,482,489,494
11,850,43568,0,0,0,0,0,1900,1931,1874,1866,1593,1612,1667,1574,1510,1480,1434,1423,1496,1503,1472,1451,1475,1475,1417,1453,1432,1431,1449,1402,1433,1457,1364,1454,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,378,24603,0,0,0,1150,1124,1097,635,653,586,509,483,469,530,505,502,524,451,433,478,444,464,446,390,397,441,423,427,429,420,382,397,431,380,374,382,367,365,387,386,386,376,391,366,367,370,365,378,400,356,367,401,367,364,368,358,362
13,464,34784,0,0,0,0,0,0,1295,1323,1380,1144,737,737,781,685,745,689,614,668,649,639,650,662,645,655,685,657,652,616,640,609,650,591,636,631,609,608,668,632,630,637,604,665,636,589,657,675,607,636,610,592,628,605,655,613,563,600
13,656,21466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,789,683,724,738,736,777,746,712,741,707,675,773,679,716,712,694,734,682,764,719,704,698,722,719,665,669,719,647,693
13,735,46023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4370,4296,4340,4250,4460,4287,1487,1463,1294,1266,536,525,527,530,535,530,521,529,527,554,537,519,546,493,518,480,404,474,454,471,445,431,447,410,414,435,432,466,390,430
13,1171,27953,0,0,0,0,0,0,0,0,0,3502,2685,2371,2295,2314,2313,2171,317,304,287,289,296,300,287,298,316,302,306,296,333,277,298,289,291,321,291,284,295,257,279,276,259,297,298,261,300,307,291,309,283,278,279,9,16,6,12,8
13,1209,27103,0,0,0,0,0,0,0,0,0,0,4529,4545,4534,4432,737,786,748,691,667,694,661,603,323,329,308,299,85,77,78,64,66,89,85,64,72,79,69,65,71,81,76,67,89,81,84,74,63,76,81,50,84,43,69,78,79,78
14,148,37760,0,2271,2161,2192,2163,2161,2115,2063,2066,1987,1462,1419,1463,979,1059,998,994,990,992,957,943,887,973,938,479,497,491,324,303,313,323,333,49,46,20,24,30,23,15,15,18,25,23,21,16,14,10,17,14,19,6,18,5,11,15,10
15,202,21636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,1287,1272,953,774,874,857,742,687,717,725,698,667,677,681,731,723,694,703,699,691,711,423,425,424,425,428,447,415,402,141,138,138
15,356,23669,0,0,0,0,0,1068,1067,1029,1068,1027,1044,743,755,724,671,708,695,710,692,729,701,652,635,553,553,536,522,324,339,349,329,320,297,314,336,308,389,375,332,310,323,348,326,315,329,82,89,74,63,79,57,72,81,85,74,68
15,415,34228,0,2311,2385,2275,2206,1541,1579,1595,1510,1560,1555,1359,1330,1197,1222,1169,1153,1177,1219,1193,1160,941,878,112,113,104,101,87,79,88,45,52,44,42,36,46,34,39,42,55,27,36,38,45,37,43,48,45,51,30,45,44,42,23,23,17
15,863,27883,0,0,0,0,0,0,0,0,0,0,0,1192,1148,1170,1133,1132,1066,1095,1106,1137,1085,777,767,712,760,744,706,474,443,448,479,459,447,461,402,426,423,443,446,461,443,453,447,453,445,443,456,443,408,412,407,430,421,299,285,96
16,525,23381,0,0,0,0,0,0,0,0,0,0,0,1953,2012,1973,1965,1102,1089,1067,1147,1055,1024,1040,1052,1097,1032,1013,158,162,151,163,146,136,153,131,152,138,144,142,149,157,162,160,138,179,154,95,121,86,87,63,83,71,65,68,63,83
16,1126,44524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,1500,1493,1523,1484,1430,1546,1475,1455,1464,1564,1510,1473,1458,1510,1466,1429,1528,1463,1466,1479,1459,1517,1517,1497,1480,1425,1486,1434,1465
16,1248,23865,0,0,1571,1574,1622,1452,1538,1411,1402,1402,1353,1304,1325,1327,1289,237,234,248,262,273,242,235,190,198,172,203,190,186,223,202,186,196,183,192,198,206,203,219,178,21,9,14,14,12,14,24,15,19,11,11,15,10,14,8,17,11
17,290,23257,0,0,0,0,1073,1090,1049,595,555,548,519,523,526,528,553,507,514,489,375,371,449,377,422,407,376,385,422,393,373,368,362,356,362,389,349,375,373,349,379,362,375,365,361,353,374,339,378,353,349,367,409,343,341,368,364,375
17,305,29410,0,0,0,0,1598,1536,1564,1044,1054,1081,912,918,862,912,925,899,836,821,833,807,840,755,820,757,443,454,329,352,320,294,313,310,309,319,283,294,317,316,338,298,276,294,289,301,276,264,263,263,256,271,267,237,275,254,280,281
17,850,44634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,1666,1640,1643,1693,1627,1236,1201,1039,1035,997,1021,1028,1014,1057,1032,1043,1027,996,1000,1034,1022,1054,1005,986,964,1008,979,942,1002,1237,1221,1251,1252,1269,1289,1239,1211
18,305,27511,0,0,0,943,654,680,623,690,678,712,656,653,670,640,636,645,617,584,598,521,562,567,567,588,557,558,559,606,460,556,496,490,483,463,510,416,366,427,388,371,413,457,412,389,403,346,431,398,423,398,380,383,397,346,364,381
18,855,21261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019,3117,3003,2992,3076,3057,2997
18,1124,36766,0,2108,2084,1394,995,948,974,947,944,996,922,953,960,957,935,981,909,888,834,854,886,899,815,900,895,955,908,826,440,444,446,458,469,393,444,446,428,426,467,429,442,395,443,432,445,425,418,410,394,2,1,0,0,0,1,1
18,1296,39338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,1182,1211,1229,1181,1143,1204,1127,1168,1151,1158,1177,1164,1145,1169,1162,1178,1167,1129,1164,1195,1178,1163,1187,1182,1153,1216,1192,1145,1140,1184,1165,1158,79,91,93,87,101,92,91
